candidate_id,committee_id,transaction_date,transaction_amount
H2NY03188,C70003645,10/21/2022 0:00,1872.65
H0NJ05174,C70003645,10/21/2022 0:00,3880.36
H2IN01172,C70003645,10/21/2022 0:00,1812.46
H2CT05222,C70003645,10/21/2022 0:00,1950.23
H0NY01202,C70003645,10/21/2022 0:00,3858.3
H2NY01190,C70003645,10/21/2022 0:00,3858.3
H2IL17147,C70003645,10/21/2022 0:00,3357.91
H2MO02102,C70003645,10/21/2022 0:00,4099.68
H0NY03083,C70003645,10/21/2022 0:00,1872.65
H2NY19127,C70003645,10/21/2022 0:00,1780.31
S2IA00172,C70003645,10/21/2022 0:00,891.14
S2NV00324,C70003645,10/21/2022 0:00,948.9
H0IN01150,C70003645,10/21/2022 0:00,1812.46
H2RI02184,C70003645,10/21/2022 0:00,2956.95
S6NV00200,C70003645,10/21/2022 0:00,941.35
H8NJ11142,C70003645,10/21/2022 0:00,3526.5
H8NY22177,C70003645,10/21/2022 0:00,1780.32
H2NV03161,C70003645,10/21/2022 0:00,941.35
H2CT02112,C70003645,10/21/2022 0:00,2721.12
H2CT02161,C70003645,10/21/2022 0:00,2721.12
H2NJ11186,C70003645,10/21/2022 0:00,3526.5
H0NY11078,C70003645,10/21/2022 0:00,1904.8
H2OR06124,C70003645,10/21/2022 0:00,4439.01
H0MD06231,C70003645,10/21/2022 0:00,3251.24
H6NV04020,C70003645,10/21/2022 0:00,941.35
S2NV00324,C70003645,10/21/2022 0:00,954.84
H2NY18087,C70003645,10/21/2022 0:00,2997.12
H2OR06066,C70003645,10/21/2022 0:00,4439.01
H0OR04107,C70003645,10/21/2022 0:00,4310.71
H6NJ05171,C70003645,10/21/2022 0:00,3880.37
H8NJ07223,C70003645,10/21/2022 0:00,3526.5
H2NY22212,C70003645,10/21/2022 0:00,1893.95
H2OR05209,C70003645,10/21/2022 0:00,4611.02
H6MN02131,C70003645,10/21/2022 0:00,1870.46
H2NV04011,C70003645,10/21/2022 0:00,954.84
S6NV00200,C70003645,10/21/2022 0:00,954.84
H0NY02234,C70003645,10/21/2022 0:00,3596.46
H2OR04095,C70003645,10/21/2022 0:00,4310.72
H0NY24063,C70003645,10/21/2022 0:00,1893.95
H8NV03036,C70003645,10/21/2022 0:00,948.9
H2NV03153,C70003645,10/21/2022 0:00,948.9
S2NV00324,C70003645,10/21/2022 0:00,941.35
H0IL17083,C70003645,10/21/2022 0:00,3357.9
H2NJ03258,C70003645,10/21/2022 0:00,3942.13
H2MO02201,C70003645,10/21/2022 0:00,4099.68
H8OR02161,C70003645,10/21/2022 0:00,4611.02
S2GA00225,C70005988,10/21/2022 0:00,368.7
H2AZ02402,C70006499,10/21/2022 0:00,333.33
S6PA00274,C70006499,10/21/2022 0:00,666.66
H8PA15229,C70006499,10/21/2022 0:00,333.33
S2WI00441,C70005988,10/21/2022 0:00,368.7
S0GA00559,C70005988,10/21/2022 0:00,368.7
S0WI00197,C70005988,10/21/2022 0:00,368.7
H6NV04020,C70005798,10/21/2022 0:00,7949.14
S6NV00200,C70005798,10/21/2022 0:00,56478.17
H8NV03036,C70005798,10/21/2022 0:00,8178.13
H2NV04011,C70005798,10/21/2022 0:00,9175.86
H8NV03036,C70000492,10/21/2022 0:00,1693.73
H8PA15229,C70000492,10/21/2022 0:00,3997.37
H2OH09031,C70000492,10/21/2022 0:00,2905.09
H8CO07045,C70000492,10/21/2022 0:00,2438.89
H8AZ09040,C70000492,10/21/2022 0:00,1832.69
H6AZ01199,C70000492,10/21/2022 0:00,1721.37
H2AZ02311,C70000492,10/21/2022 0:00,1764.61
H2AZ06221,C70000492,10/21/2022 0:00,2011.17
H2OH13264,C70000492,10/21/2022 0:00,2963.59
H8CO02160,C70000492,10/21/2022 0:00,2042.41
H2OH01194,C70000492,10/21/2022 0:00,2812.27
H2NV04011,C70000492,10/21/2022 0:00,1840.73
H6NV04020,C70000492,10/21/2022 0:00,1664.73
H2CO08020,C70000492,10/21/2022 0:00,2296.09
S2NC00497,C70000492,10/21/2022 0:00,4640.53
H8NH01210,C70000492,10/21/2022 0:00,2811.7
S4AK00099,C70000492,10/21/2022 0:00,3385
S2WI00441,C70000492,10/21/2022 0:00,7276.01
S0CO00211,C70000492,10/21/2022 0:00,4577.53
H8NH01210,C70000492,10/21/2022 0:00,2811.7
H2NC02287,C70000492,10/21/2022 0:00,1657.03
H2NC14019,C70000492,10/21/2022 0:00,1620.13
S2OH00402,C70000492,10/21/2022 0:00,22315.39
H8NV03036,C70000492,10/21/2022 0:00,1693.73
H2CO08020,C70000492,10/21/2022 0:00,2296.09
H2PA17079,C70000492,10/21/2022 0:00,3758.81
H2OH09031,C70000492,10/21/2022 0:00,2905.09
H6NV04020,C70000492,10/21/2022 0:00,1664.73
S0AZ00350,C70000492,10/21/2022 0:00,1672.29
H2OH01194,C70000492,10/21/2022 0:00,2812.27
H2PA17079,C70000492,10/21/2022 0:00,3758.81
H2GA02031,C70000492,10/21/2022 0:00,1639.28
H6AZ01199,C70000492,10/21/2022 0:00,1721.37
H2NC14019,C70000492,10/21/2022 0:00,1620.13
S6PA00274,C70000492,10/21/2022 0:00,29946.45
S6NV00200,C70000492,10/21/2022 0:00,3052.73
H2AZ06221,C70000492,10/21/2022 0:00,2011.17
H8AZ09040,C70000492,10/21/2022 0:00,1832.69
H8CO02160,C70000492,10/21/2022 0:00,2042.41
H8CO07045,C70000492,10/21/2022 0:00,2438.89
H2NC02287,C70000492,10/21/2022 0:00,1657.03
S0GA00559,C70000492,10/21/2022 0:00,5021.75
S6NH00091,C70000492,10/21/2022 0:00,2702.09
H2AZ02311,C70000492,10/21/2022 0:00,1764.61
H2NV04011,C70000492,10/21/2022 0:00,1840.73
S2OH00402,C70000492,10/21/2022 0:00,22315.39
H2OH13264,C70000492,10/21/2022 0:00,2963.59
H2WI03122,C70000492,10/21/2022 0:00,2117.56
H2GA02031,C70000492,10/21/2022 0:00,1639.28
H2WI03122,C70000492,10/21/2022 0:00,2117.56
H2AK01158,C70000492,10/21/2022 0:00,3385
H8PA15229,C70000492,10/21/2022 0:00,3997.37
S2FL00631,C70000492,10/21/2022 0:00,21271.5
S6NH00091,C70000492,10/21/2022 0:00,2702.09
,C70000492,10/21/2022 0:00,1672.29
S0GA00559,C70000492,10/21/2022 0:00,5021.75
H2AK01158,C70000492,10/21/2022 0:00,3385
S6NV00200,C70000492,10/21/2022 0:00,3052.73
S0CO00211,C70000492,10/21/2022 0:00,4577.53
S2FL00631,C70000492,10/21/2022 0:00,21740.78
,C70000492,10/21/2022 0:00,3385
S2FL00631,C70000492,10/21/2022 0:00,21206.93
S2FL00631,C70000492,10/21/2022 0:00,20046.36
S2NC00497,C70000492,10/21/2022 0:00,4640.53
S6PA00274,C70000492,10/21/2022 0:00,29946.45
S2FL00631,C70000492,10/21/2022 0:00,21740.78
S2WI00441,C70000492,10/21/2022 0:00,7276.01
H6CA24113,C70001227,10/22/2022 0:00,88.71
H8OH08097,C70004452,10/22/2022 0:00,5
H2OH01194,C70004452,10/22/2022 0:00,10
S2OH00402,C70004452,10/22/2022 0:00,160
H2OH01194,C70004452,10/22/2022 0:00,10
H8OH08097,C70004452,10/22/2022 0:00,5
S2OH00402,C70004452,10/22/2022 0:00,10
H2IA01089,C70005152,10/23/2022 0:00,571.3
H2OH01194,C70004452,10/23/2022 0:00,10
H2OH01194,C70004452,10/23/2022 0:00,10
H8OH08097,C70004452,10/23/2022 0:00,5
S2OH00402,C70004452,10/23/2022 0:00,10
S2OH00402,C70004452,10/23/2022 0:00,10
H8OH08097,C70004452,10/23/2022 0:00,5
S2NC00505,C70005988,10/23/2022 0:00,736.48
H2OR06066,C70004569,10/23/2022 0:00,86.63
S2NC00497,C70005988,10/23/2022 0:00,736.48
H2MI05119,C70005152,10/23/2022 0:00,1675.35
H2IL17147,C70005152,10/23/2022 0:00,438.25
H2IL13153,C70005152,10/23/2022 0:00,37.9
S2OH00402,C70005152,10/23/2022 0:00,2976.45
S0AZ00350,C70005152,10/23/2022 0:00,299.98
H0MI03316,C70005152,10/23/2022 0:00,291.65
H2IA02111,C70005152,10/23/2022 0:00,273.7
H8MI08102,C70005152,10/23/2022 0:00,989.25
H2OH09031,C70005152,10/23/2022 0:00,422.28
S0CO00211,C70005152,10/23/2022 0:00,610.9
S2FL00631,C70005152,10/23/2022 0:00,1163.63
S2GA00559,C70005152,10/23/2022 0:00,144.63
H2MI10176,C70005152,10/23/2022 0:00,1034.75
S6PA00274,C70005152,10/23/2022 0:00,489.3
S2WI00441,C70005152,10/23/2022 0:00,346.45
S6NV00200,C70005152,10/23/2022 0:00,401.75
H2TX34113,C70006432,10/23/2022 0:00,2.61
H2AZ01354,C70006432,10/23/2022 0:00,3.76
H2CO08079,C70006432,10/23/2022 0:00,2.77
H2NY19127,C70006432,10/23/2022 0:00,6.76
S2WA00387,C70006432,10/23/2022 0:00,44.93
H2OH09163,C70006432,10/23/2022 0:00,3.88
S8ID00027,C70002563,10/24/2022 0:00,600
H4MO05234,C70002563,10/24/2022 0:00,6462.4
H2NC02287,C70002563,10/24/2022 0:00,500
S8ID00027,C70002563,10/24/2022 0:00,10441.4
H4MO05234,C70002563,10/24/2022 0:00,600
H8CO02137,C70006325,10/24/2022 0:00,447.38
S6NH00091,C70006325,10/24/2022 0:00,22.12
H2RI02184,C70006325,10/24/2022 0:00,22.12
H8NH01210,C70006325,10/24/2022 0:00,22.12
H8NH01210,C70006325,10/24/2022 0:00,1729.49
H8CT05245,C70006325,10/24/2022 0:00,746.14
H2RI02184,C70006325,10/24/2022 0:00,816.7
H0NH02181,C70006325,10/24/2022 0:00,22.12
H2CT02112,C70006325,10/24/2022 0:00,1394.7
H0NH02181,C70006325,10/24/2022 0:00,1372.18
H8OH08097,C70004452,10/24/2022 0:00,10
S2OH00402,C70004452,10/24/2022 0:00,145
H2OH01194,C70004452,10/24/2022 0:00,20
H2NY11140,C70000120,10/24/2022 0:00,9977.61
H2GA02031,C70005798,10/24/2022 0:00,22915
H8NV03036,C70005798,10/24/2022 0:00,8178.13
H0IA01174,C70005798,10/24/2022 0:00,39483.33
S6NV00200,C70005798,10/24/2022 0:00,56478.17
H6NV04020,C70005798,10/24/2022 0:00,7949.14
H2NV04011,C70005798,10/24/2022 0:00,9175.86
H2WI03122,C70000492,10/24/2022 0:00,42.8
H6AZ01199,C70000492,10/24/2022 0:00,52.43
H2OH13264,C70000492,10/24/2022 0:00,397.94
S0AZ00350,C70000492,10/24/2022 0:00,409.81
H2CA39136,C70000492,10/24/2022 0:00,4336.37
H8NJ11142,C70000492,10/24/2022 0:00,5111.36
H2AZ02311,C70000492,10/24/2022 0:00,62.06
H2OH01194,C70000492,10/24/2022 0:00,411.07
H8PA15229,C70000492,10/24/2022 0:00,610.04
S2NC00497,C70000492,10/24/2022 0:00,419.44
S0CO00211,C70000492,10/24/2022 0:00,807.85
H2CA13115,C70000492,10/24/2022 0:00,3594.35
H2IL13153,C70000492,10/24/2022 0:00,2304.85
H2AK01158,C70000492,10/24/2022 0:00,373
H2NM02191,C70000492,10/24/2022 0:00,786.24
H8NV03036,C70000492,10/24/2022 0:00,291.04
S4AK00099,C70000492,10/24/2022 0:00,374
H8NJ07223,C70000492,10/24/2022 0:00,5031.77
H0NM03102,C70000492,10/24/2022 0:00,595.71
H2AZ06221,C70000492,10/24/2022 0:00,89.88
S6NV00200,C70000492,10/24/2022 0:00,140.17
H4CA33119,C70000492,10/24/2022 0:00,2808.92
H8MI08102,C70000492,10/24/2022 0:00,1693.07
H8CO02160,C70000492,10/24/2022 0:00,98.44
H2CO08020,C70000492,10/24/2022 0:00,278.2
H6NV04020,C70000492,10/24/2022 0:00,23.54
S2WI00441,C70000492,10/24/2022 0:00,517.88
H8AZ09040,C70000492,10/24/2022 0:00,78.11
H2NC14019,C70000492,10/24/2022 0:00,39.59
S0GA00559,C70000492,10/24/2022 0:00,789.66
S6NH00091,C70000492,10/24/2022 0:00,87.74
H2MI10176,C70000492,10/24/2022 0:00,904.42
H8NJ07223,C70000492,10/24/2022 0:00,5031.77
H2NC02287,C70000492,10/24/2022 0:00,63.13
S2OH00402,C70000492,10/24/2022 0:00,5417.64
H8IL06139,C70000492,10/24/2022 0:00,3731.82
H2MI05119,C70000492,10/24/2022 0:00,1499.32
H2OR06066,C70000492,10/24/2022 0:00,2695.56
H8VA02111,C70000492,10/24/2022 0:00,676.91
H2CA31125,C70000492,10/24/2022 0:00,4391.84
H8OR02161,C70000492,10/24/2022 0:00,2009.01
H2NV04011,C70000492,10/24/2022 0:00,22.47
H2PA17079,C70000492,10/24/2022 0:00,491.87
H8NH01210,C70000492,10/24/2022 0:00,102.72
H4MI12079,C70000492,10/24/2022 0:00,1422.95
H8CO07045,C70000492,10/24/2022 0:00,184.04
H2GA02031,C70000492,10/24/2022 0:00,40.66
H2CA21233,C70000492,10/24/2022 0:00,3062.15
H2OH09031,C70000492,10/24/2022 0:00,383.8
H8CA10126,C70000492,10/24/2022 0:00,3702.08
H8IL14174,C70000492,10/24/2022 0:00,4379.79
H8VA07094,C70000492,10/24/2022 0:00,1299.95
S6PA00274,C70000492,10/24/2022 0:00,7652.77
H0NY24063,C70000492,10/24/2022 0:00,5629.89
H2NY10092,C70000492,10/24/2022 0:00,3994.71
H0MI03316,C70000492,10/24/2022 0:00,1293.52
H8NY22177,C70000492,10/24/2022 0:00,4657.14
H8FL00034,C70000492,10/24/2022 0:00,459.04
H8WA08189,C70000492,10/24/2022 0:00,1255.73
H8FL15107,C70002563,10/25/2022 0:00,600
H2CA37023,C70002563,10/25/2022 0:00,7768.64
H0IA01174,C70002563,10/25/2022 0:00,2662.59
H8TN06094,C70002563,10/25/2022 0:00,3793.44
S4LA00065,C70002563,10/25/2022 0:00,600
H2TN07103,C70002563,10/25/2022 0:00,3008.64
S4LA00065,C70002563,10/25/2022 0:00,9600.29
H0IA01174,C70002563,10/25/2022 0:00,600
H2CA37023,C70002563,10/25/2022 0:00,600
H2PA17079,C70002563,10/25/2022 0:00,500
H8TN06094,C70002563,10/25/2022 0:00,600
H8FL15107,C70002563,10/25/2022 0:00,4842.93
H8PA15229,C70002563,10/25/2022 0:00,500
H2FL04211,C70002563,10/25/2022 0:00,600
H2TN07103,C70002563,10/25/2022 0:00,600
H2FL04211,C70002563,10/25/2022 0:00,8271.34
H8GA06393,C70001318,10/25/2022 0:00,40.78
H8CA45130,C70001318,10/25/2022 0:00,38.2
H2CA39136,C70001318,10/25/2022 0:00,38.2
H8CA49058,C70001318,10/25/2022 0:00,38.2
H6GA04129,C70001318,10/25/2022 0:00,40.78
H0GA05301,C70001318,10/25/2022 0:00,40.78
S0GA00559,C70001318,10/25/2022 0:00,40.78
S2OH00402,C70004452,10/25/2022 0:00,110
H2OH01194,C70004452,10/25/2022 0:00,10
H8OH08097,C70004452,10/25/2022 0:00,5
H2NY19127,C70000120,10/25/2022 0:00,4866.59
S6NV00200,C70004569,10/25/2022 0:00,1032
S2GA00559,C70004569,10/25/2022 0:00,1032
S2NC00497,C70005988,10/25/2022 0:00,294.48
S2WI00441,C70005988,10/25/2022 0:00,294.48
S2WI00441,C70004569,10/25/2022 0:00,1032
S2NC00497,C70004569,10/25/2022 0:00,1032
S2GA00225,C70005988,10/25/2022 0:00,294.48
H8NY19223,C70000492,10/25/2022 0:00,6589.2
H2NY11140,C70006051,10/26/2022 0:00,975.21
H2NY11140,C70006051,10/26/2022 0:00,554.99
H2MO02102,C70002563,10/26/2022 0:00,7554.23
H0TX24209,C70002563,10/26/2022 0:00,600
H0TX24209,C70002563,10/26/2022 0:00,4692.07
H6PA08277,C70002563,10/26/2022 0:00,9915.17
H2CA20094,C70002563,10/26/2022 0:00,5308.57
H0TX35015,C70002563,10/26/2022 0:00,3490.82
H4WV02080,C70002563,10/26/2022 0:00,600
H2FL15241,C70002563,10/26/2022 0:00,600
H8IA02043,C70002563,10/26/2022 0:00,2682.03
S0KS00091,C70002563,10/26/2022 0:00,600
S0IA00028,C70002563,10/26/2022 0:00,7689.64
H2CA20094,C70002563,10/26/2022 0:00,1800
S0IA00028,C70002563,10/26/2022 0:00,1200
H0TX35015,C70002563,10/26/2022 0:00,600
H8IA02043,C70002563,10/26/2022 0:00,600
H6PA08277,C70002563,10/26/2022 0:00,1200
H4AR02141,C70002563,10/26/2022 0:00,3471.41
H8MO09153,C70002563,10/26/2022 0:00,600
H4TX10093,C70002563,10/26/2022 0:00,600
H2MO02102,C70002563,10/26/2022 0:00,600
H8MO09153,C70002563,10/26/2022 0:00,5909.47
H4TX10093,C70002563,10/26/2022 0:00,4966
H4WV02080,C70002563,10/26/2022 0:00,1710.23
S0KS00091,C70002563,10/26/2022 0:00,7112.31
H4AR02141,C70002563,10/26/2022 0:00,600
H2FL15241,C70002563,10/26/2022 0:00,4754.34
H0NM03102,C70002472,10/26/2022 0:00,834.32
H2PA17103,C70002472,10/26/2022 0:00,1997.55
S6PA00274,C70002472,10/26/2022 0:00,1997.55
H2OR04095,C70002472,10/26/2022 0:00,2291.53
H2MD04315,C70002472,10/26/2022 0:00,1340.22
H6MD07020,C70002472,10/26/2022 0:00,1340.22
H2OR06066,C70002472,10/26/2022 0:00,2291.53
S6MD03441,C70002472,10/26/2022 0:00,1340.22
H4PA13199,C70002472,10/26/2022 0:00,1997.55
H2PA18200,C70002472,10/26/2022 0:00,1997.55
H2NM01144,C70002472,10/26/2022 0:00,834.32
H8CO06229,C70002472,10/26/2022 0:00,1087.22
H8PA04116,C70002472,10/26/2022 0:00,1997.55
H2PA16097,C70002472,10/26/2022 0:00,1997.55
H2MD02160,C70002472,10/26/2022 0:00,1340.22
H6MD08549,C70002472,10/26/2022 0:00,1340.22
H2MD05155,C70002472,10/26/2022 0:00,1340.22
H8NH01210,C70002472,10/26/2022 0:00,1408.89
S6OR00110,C70002472,10/26/2022 0:00,2291.53
H2NV04011,C70002472,10/26/2022 0:00,545.31
S6NV00200,C70002472,10/26/2022 0:00,545.31
S0AZ00350,C70002472,10/26/2022 0:00,831.6
H6MD08457,C70002472,10/26/2022 0:00,1340.22
S0GA00559,C70002472,10/26/2022 0:00,2197.96
S6NH00091,C70002472,10/26/2022 0:00,1408.89
S2NC00497,C70002472,10/26/2022 0:00,2465.04
S0CO00211,C70002472,10/26/2022 0:00,1087.22
H8PA06087,C70002472,10/26/2022 0:00,1997.55
H8PA07200,C70002472,10/26/2022 0:00,1997.55
H2NM02191,C70002472,10/26/2022 0:00,834.32
H2MD01220,C70002472,10/26/2022 0:00,1340.22
H8PA15229,C70002472,10/26/2022 0:00,1997.55
H2PA17079,C70002472,10/26/2022 0:00,1997.55
H6NV04020,C70002472,10/26/2022 0:00,545.31
H8CO07045,C70002472,10/26/2022 0:00,1087.22
S2OH00402,C70002472,10/26/2022 0:00,1653.36
H6MD03292,C70002472,10/26/2022 0:00,1340.22
H2PA01099,C70002472,10/26/2022 0:00,1997.53
H8OR02161,C70002472,10/26/2022 0:00,2291.53
H8NV03036,C70002472,10/26/2022 0:00,545.31
H2WI03122,C70004429,10/26/2022 0:00,452.39
H0NY01202,C70006051,10/26/2022 0:00,2940.36
H2NY03188,C70006051,10/26/2022 0:00,637.09
H2NY11140,C70006051,10/26/2022 0:00,376.06
H0NY24063,C70006051,10/26/2022 0:00,676.18
H0NY24063,C70006051,10/26/2022 0:00,462.36
H0NY24063,C70006051,10/26/2022 0:00,317.13
S2OH00402,C70004452,10/26/2022 0:00,100
H8NY22177,C70006051,10/26/2022 0:00,435.26
H2NY11140,C70006051,10/26/2022 0:00,270.17
H2NY22139,C70006051,10/26/2022 0:00,940.07
H8NY19223,C70006051,10/26/2022 0:00,795.44
H2NY03188,C70006051,10/26/2022 0:00,447.16
H2NY11140,C70006051,10/26/2022 0:00,699.99
H0NY24063,C70006051,10/26/2022 0:00,566.9
H2NY03188,C70006051,10/26/2022 0:00,446.9
H8NY22177,C70006051,10/26/2022 0:00,492.83
H8NY19223,C70006051,10/26/2022 0:00,419.69
H8NY19223,C70006051,10/26/2022 0:00,591.2
H8NY22177,C70006051,10/26/2022 0:00,531.25
H2NY22134,C70006051,10/26/2022 0:00,537.46
H8NY19223,C70006051,10/26/2022 0:00,758.97
H8NY19223,C70006051,10/26/2022 0:00,232.12
H0NY01202,C70006051,10/26/2022 0:00,505.87
H2NY22139,C70006051,10/26/2022 0:00,831.49
S8NY00082,C70006051,10/26/2022 0:00,23619.31
H0NY24063,C70006051,10/26/2022 0:00,663.24
H8NY22177,C70006051,10/26/2022 0:00,701.95
H2NY22139,C70006051,10/26/2022 0:00,643.01
H0NY24063,C70006051,10/26/2022 0:00,781.29
H2NY03188,C70006051,10/26/2022 0:00,962.93
H0NY01202,C70006051,10/26/2022 0:00,617.43
H2NY22139,C70006051,10/26/2022 0:00,1133.84
H8NY19223,C70006051,10/26/2022 0:00,834.83
H0NY24063,C70006051,10/26/2022 0:00,838.64
S2OH00402,C70000120,10/26/2022 0:00,2540.07
S2WI00441,C70005988,10/26/2022 0:00,40.15
S0GA00559,C70005988,10/26/2022 0:00,252.49
S0GA00559,C70005988,10/26/2022 0:00,40.15
S2NC00497,C70005988,10/26/2022 0:00,40.15
S2WI00441,C70005988,10/26/2022 0:00,252.49
S2NC00497,C70005988,10/26/2022 0:00,252.49
H8MI08102,C70000492,10/26/2022 0:00,1693.07
H8FL00034,C70000492,10/26/2022 0:00,459.04
H2NM02191,C70000492,10/26/2022 0:00,786.24
H2CA39136,C70000492,10/26/2022 0:00,4336.37
H2IL13153,C70000492,10/26/2022 0:00,2304.85
H0NY24063,C70000492,10/26/2022 0:00,4657.14
H8IL14174,C70000492,10/26/2022 0:00,4379.79
H8NJ11142,C70000492,10/26/2022 0:00,5111.36
H2NY10092,C70000492,10/26/2022 0:00,3994.71
H8CA10126,C70000492,10/26/2022 0:00,3702.08
H8NJ07223,C70000492,10/26/2022 0:00,5031.77
H2CA31125,C70000492,10/26/2022 0:00,4391.84
H8IL06139,C70000492,10/26/2022 0:00,3731.82
H4MI12079,C70000492,10/26/2022 0:00,1422.95
H0MI03316,C70000492,10/26/2022 0:00,1293.52
H4CA33119,C70000492,10/26/2022 0:00,2808.92
H8OR02161,C70000492,10/26/2022 0:00,2009.01
H2MI10176,C70000492,10/26/2022 0:00,904.42
H8WA08189,C70000492,10/26/2022 0:00,1255.73
H2CA13115,C70000492,10/26/2022 0:00,3594.36
H2OR06066,C70000492,10/26/2022 0:00,2695.56
H8VA07094,C70000492,10/26/2022 0:00,1299.95
H2MI05119,C70000492,10/26/2022 0:00,1499.32
H0NM03102,C70000492,10/26/2022 0:00,595.71
H8VA02111,C70000492,10/26/2022 0:00,676.91
H8NY22177,C70000492,10/26/2022 0:00,5629.89
H2CA21233,C70000492,10/26/2022 0:00,3062.15
H2IA01089,C70000492,10/26/2022 0:00,4196.7
H8CT05245,C70000492,10/26/2022 0:00,6263.54
H6MD08549,C70000492,10/26/2022 0:00,7701.72
H8ME02185,C70000492,10/26/2022 0:00,4739.79
H8IA03124,C70000492,10/26/2022 0:00,3110.23
H8KS03155,C70000492,10/26/2022 0:00,3514.68
H6MN02131,C70000492,10/26/2022 0:00,6796.11
H2RI02184,C70000492,10/26/2022 0:00,3350.38
H2IA02111,C70000492,10/26/2022 0:00,3891.45
H8PA18199,C70002563,10/27/2022 0:00,600
H8SC05158,C70002563,10/27/2022 0:00,3030.81
H8WI01156,C70002563,10/27/2022 0:00,600
H4NC10047,C70002563,10/27/2022 0:00,600
H8WI01156,C70002563,10/27/2022 0:00,3683.42
H2SC07280,C70002563,10/27/2022 0:00,3779.15
H8WV03097,C70002563,10/27/2022 0:00,600
H8SC05158,C70002563,10/27/2022 0:00,600
H4NC10047,C70002563,10/27/2022 0:00,3852.39
H0NC03172,C70002563,10/27/2022 0:00,600
H0NC03172,C70002563,10/27/2022 0:00,4068.26
H8WV03097,C70002563,10/27/2022 0:00,1227.56
H8PA18199,C70002563,10/27/2022 0:00,1497.88
H2SC07280,C70002563,10/27/2022 0:00,600
H2OH09031,C70000666,10/27/2022 0:00,27.97
H0IN01150,C70000666,10/27/2022 0:00,8400
S6NV00200,C70006341,10/27/2022 0:00,229.05
S2OH00402,C70004452,10/27/2022 0:00,120
H2OH01194,C70004452,10/27/2022 0:00,10
H8OH08097,C70004452,10/27/2022 0:00,5
H6FL09179,C70004569,10/27/2022 0:00,115.51
S0GA00559,C70005988,10/27/2022 0:00,18.57
H2GA02031,C70005798,10/27/2022 0:00,22703.59
S2WA00189,C70000492,10/27/2022 0:00,34387.59
H8NY19223,C70000492,10/27/2022 0:00,6589.2
H8IL06139,C70005152,10/28/2022 0:00,670.08
H0IN01150,C70005152,10/28/2022 0:00,2870.21
H8ND00096,C70002563,10/28/2022 0:00,3407.71
S4OK00232,C70002563,10/28/2022 0:00,600
S4OK00232,C70002563,10/28/2022 0:00,9705.6
H8ND00096,C70002563,10/28/2022 0:00,600
H2RI02184,C70006325,10/28/2022 0:00,1224.75
H8CA01109,C70001227,10/28/2022 0:00,184.08
H6CA05195,C70001227,10/28/2022 0:00,184.55
H0CA27085,C70001227,10/28/2022 0:00,94.67
H2CA04122,C70001227,10/28/2022 0:00,218.27
H2CA31125,C70001227,10/28/2022 0:00,206.33
H0CA10073,C70001227,10/28/2022 0:00,206.81
H8CA10126,C70001227,10/28/2022 0:00,180.21
H0CA32101,C70001227,10/28/2022 0:00,225.55
H8CA24113,C70001227,10/28/2022 0:00,105.16
H2CA39078,C70001227,10/28/2022 0:00,204.88
H2CA13115,C70001227,10/28/2022 0:00,170.9
H2CA39136,C70001227,10/28/2022 0:00,202.32
H4CA20082,C70001227,10/28/2022 0:00,161.36
H4CA35031,C70001227,10/28/2022 0:00,154.92
H8CA49074,C70001227,10/28/2022 0:00,171.54
H2CA15094,C70001227,10/28/2022 0:00,170.73
H0CA10149,C70001227,10/28/2022 0:00,118.68
H0CA25154,C70001227,10/28/2022 0:00,207.95
H6CA44103,C70001227,10/28/2022 0:00,141.2
H8CA49058,C70001227,10/28/2022 0:00,187.59
H4CA12055,C70001227,10/28/2022 0:00,101.21
H6CA20152,C70001227,10/28/2022 0:00,170.23
H2CA37304,C70001227,10/28/2022 0:00,74.34
H2CA52089,C70001227,10/28/2022 0:00,136.78
H8CA09060,C70001227,10/28/2022 0:00,144.03
H2CA14162,C70001227,10/28/2022 0:00,124.68
H2CA21233,C70001227,10/28/2022 0:00,141.13
H2CA42205,C70001227,10/28/2022 0:00,244.84
H2CA06259,C70001227,10/28/2022 0:00,148.14
H2CA28113,C70001227,10/28/2022 0:00,80.58
H8CA34266,C70001227,10/28/2022 0:00,75.15
H0CA03078,C70001227,10/28/2022 0:00,132.09
H0CA05035,C70001227,10/28/2022 0:00,125.89
H8CA12098,C70001227,10/28/2022 0:00,139.11
H4CA16049,C70001227,10/28/2022 0:00,127.24
H2CA23155,C70001227,10/28/2022 0:00,346.22
H6CA24303,C70001227,10/28/2022 0:00,175.62
H2CA00120,C70001227,10/28/2022 0:00,166.99
H2CA36439,C70001227,10/28/2022 0:00,180.81
H8CA45130,C70001227,10/28/2022 0:00,164.16
H0NY24063,C70006051,10/28/2022 0:00,523.81
H0NY01202,C70006051,10/28/2022 0:00,381.63
H8NY25105,C70006051,10/28/2022 0:00,3310.64
H2NY22139,C70006051,10/28/2022 0:00,73.37
H8NY19223,C70006051,10/28/2022 0:00,69.35
H2NY03188,C70006051,10/28/2022 0:00,59.2
H2NY11140,C70006051,10/28/2022 0:00,415.36
S2OH00402,C70004452,10/28/2022 0:00,75
H8NY22177,C70006051,10/28/2022 0:00,48.4
H2NY04244,C70006051,10/28/2022 0:00,126.59
H8NY19223,C70006051,10/28/2022 0:00,40.03
H2NY03188,C70006051,10/28/2022 0:00,395.06
